OTUs,Domain,Phylum,Class,Order,Family,Genus,Species
26712,Spectral Match to 1-Hexadecanoyl-sn-glycero-3-phosphoethanolamine from NIST14,Spectral Match to 1-Hexadecanoyl-sn-glycero-3-phosphoethanolamine from NIST14,Spectral Match to 1-Hexadecanoyl-sn-glycero-3-phosphoethanolamine from NIST14,Spectral Match to 1-Hexadecanoyl-sn-glycero-3-phosphoethanolamine from NIST14,Spectral Match to 1-Hexadecanoyl-sn-glycero-3-phosphoethanolamine from NIST14,Spectral Match to 1-Hexadecanoyl-sn-glycero-3-phosphoethanolamine from NIST14,6571
15168,Spectral Match to 1-Myristoyl-sn-glycero-3-phosphocholine from NIST14,Spectral Match to 1-Myristoyl-sn-glycero-3-phosphocholine from NIST14,Spectral Match to 1-Myristoyl-sn-glycero-3-phosphocholine from NIST14,Spectral Match to 1-Myristoyl-sn-glycero-3-phosphocholine from NIST14,Spectral Match to 1-Myristoyl-sn-glycero-3-phosphocholine from NIST14,Spectral Match to 1-Myristoyl-sn-glycero-3-phosphocholine from NIST14,6572
15171,Spectral Match to 1-Myristoyl-sn-glycero-3-phosphocholine from NIST14,Spectral Match to 1-Myristoyl-sn-glycero-3-phosphocholine from NIST14,Spectral Match to 1-Myristoyl-sn-glycero-3-phosphocholine from NIST14,Spectral Match to 1-Myristoyl-sn-glycero-3-phosphocholine from NIST14,Spectral Match to 1-Myristoyl-sn-glycero-3-phosphocholine from NIST14,Spectral Match to 1-Myristoyl-sn-glycero-3-phosphocholine from NIST14,6573
20664,Spectral Match to 1-Octadecanoyl-sn-glycero-3-phosphocholine from NIST14,Spectral Match to 1-Octadecanoyl-sn-glycero-3-phosphocholine from NIST14,Spectral Match to 1-Octadecanoyl-sn-glycero-3-phosphocholine from NIST14,Spectral Match to 1-Octadecanoyl-sn-glycero-3-phosphocholine from NIST14,Spectral Match to 1-Octadecanoyl-sn-glycero-3-phosphocholine from NIST14,Spectral Match to 1-Octadecanoyl-sn-glycero-3-phosphocholine from NIST14,6574
21320,Spectral Match to 1-Octadecanoyl-sn-glycero-3-phosphocholine from NIST14,Spectral Match to 1-Octadecanoyl-sn-glycero-3-phosphocholine from NIST14,Spectral Match to 1-Octadecanoyl-sn-glycero-3-phosphocholine from NIST14,Spectral Match to 1-Octadecanoyl-sn-glycero-3-phosphocholine from NIST14,Spectral Match to 1-Octadecanoyl-sn-glycero-3-phosphocholine from NIST14,Spectral Match to 1-Octadecanoyl-sn-glycero-3-phosphocholine from NIST14,6575
13632,Spectral Match to 1-Palmitoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine from NIST14,Spectral Match to 1-Palmitoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine from NIST14,Spectral Match to 1-Palmitoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine from NIST14,Spectral Match to 1-Palmitoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine from NIST14,Spectral Match to 1-Palmitoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine from NIST14,Spectral Match to 1-Palmitoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine from NIST14,6576
13637,Spectral Match to 1-Palmitoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine from NIST14,Spectral Match to 1-Palmitoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine from NIST14,Spectral Match to 1-Palmitoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine from NIST14,Spectral Match to 1-Palmitoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine from NIST14,Spectral Match to 1-Palmitoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine from NIST14,Spectral Match to 1-Palmitoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine from NIST14,6577
16311,Spectral Match to 1-Palmitoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine from NIST14,Spectral Match to 1-Palmitoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine from NIST14,Spectral Match to 1-Palmitoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine from NIST14,Spectral Match to 1-Palmitoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine from NIST14,Spectral Match to 1-Palmitoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine from NIST14,Spectral Match to 1-Palmitoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine from NIST14,6578
16681,Spectral Match to 1-Pentadecanoyl-sn-glycero-3-phosphocholine from NIST14,Spectral Match to 1-Pentadecanoyl-sn-glycero-3-phosphocholine from NIST14,Spectral Match to 1-Pentadecanoyl-sn-glycero-3-phosphocholine from NIST14,Spectral Match to 1-Pentadecanoyl-sn-glycero-3-phosphocholine from NIST14,Spectral Match to 1-Pentadecanoyl-sn-glycero-3-phosphocholine from NIST14,Spectral Match to 1-Pentadecanoyl-sn-glycero-3-phosphocholine from NIST14,6579
16680,Spectral Match to 1-Stearoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine from NIST14,Spectral Match to 1-Stearoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine from NIST14,Spectral Match to 1-Stearoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine from NIST14,Spectral Match to 1-Stearoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine from NIST14,Spectral Match to 1-Stearoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine from NIST14,Spectral Match to 1-Stearoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine from NIST14,6580
7792,Spectral Match to 12-Ketodeoxycholic acid from NIST14,Spectral Match to 12-Ketodeoxycholic acid from NIST14,Spectral Match to 12-Ketodeoxycholic acid from NIST14,Spectral Match to 12-Ketodeoxycholic acid from NIST14,Spectral Match to 12-Ketodeoxycholic acid from NIST14,Spectral Match to 12-Ketodeoxycholic acid from NIST14,6581
7915,Spectral Match to 12-Ketodeoxycholic acid from NIST14,Spectral Match to 12-Ketodeoxycholic acid from NIST14,Spectral Match to 12-Ketodeoxycholic acid from NIST14,Spectral Match to 12-Ketodeoxycholic acid from NIST14,Spectral Match to 12-Ketodeoxycholic acid from NIST14,Spectral Match to 12-Ketodeoxycholic acid from NIST14,6582
7928,Spectral Match to 12-Ketodeoxycholic acid from NIST14,Spectral Match to 12-Ketodeoxycholic acid from NIST14,Spectral Match to 12-Ketodeoxycholic acid from NIST14,Spectral Match to 12-Ketodeoxycholic acid from NIST14,Spectral Match to 12-Ketodeoxycholic acid from NIST14,Spectral Match to 12-Ketodeoxycholic acid from NIST14,6583
7977,Spectral Match to 12-Ketodeoxycholic acid from NIST14,Spectral Match to 12-Ketodeoxycholic acid from NIST14,Spectral Match to 12-Ketodeoxycholic acid from NIST14,Spectral Match to 12-Ketodeoxycholic acid from NIST14,Spectral Match to 12-Ketodeoxycholic acid from NIST14,Spectral Match to 12-Ketodeoxycholic acid from NIST14,6584
8075,Spectral Match to 12-Ketodeoxycholic acid from NIST14,Spectral Match to 12-Ketodeoxycholic acid from NIST14,Spectral Match to 12-Ketodeoxycholic acid from NIST14,Spectral Match to 12-Ketodeoxycholic acid from NIST14,Spectral Match to 12-Ketodeoxycholic acid from NIST14,Spectral Match to 12-Ketodeoxycholic acid from NIST14,6585
8103,Spectral Match to 12-Ketodeoxycholic acid from NIST14,Spectral Match to 12-Ketodeoxycholic acid from NIST14,Spectral Match to 12-Ketodeoxycholic acid from NIST14,Spectral Match to 12-Ketodeoxycholic acid from NIST14,Spectral Match to 12-Ketodeoxycholic acid from NIST14,Spectral Match to 12-Ketodeoxycholic acid from NIST14,6586
8293,Spectral Match to 12-Ketodeoxycholic acid from NIST14,Spectral Match to 12-Ketodeoxycholic acid from NIST14,Spectral Match to 12-Ketodeoxycholic acid from NIST14,Spectral Match to 12-Ketodeoxycholic acid from NIST14,Spectral Match to 12-Ketodeoxycholic acid from NIST14,Spectral Match to 12-Ketodeoxycholic acid from NIST14,6587
8472,Spectral Match to 12-Ketodeoxycholic acid from NIST14,Spectral Match to 12-Ketodeoxycholic acid from NIST14,Spectral Match to 12-Ketodeoxycholic acid from NIST14,Spectral Match to 12-Ketodeoxycholic acid from NIST14,Spectral Match to 12-Ketodeoxycholic acid from NIST14,Spectral Match to 12-Ketodeoxycholic acid from NIST14,6588
2651,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,6589
2654,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,6590
2656,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,6591
2657,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,6592
2667,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,6593
2680,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,6594
2687,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,6595
2753,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,6596
2755,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,6597
2762,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,6598
2766,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,6599
2777,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,6600
